Unnamed: 0,PROVISIONAL,BUQUE,IMO,FECHA_ETA,HORA_ETA,FECHA_ETD,HORA_ETD,TXTNUMIMO,TXTESLORA,TXTMANGA,TXTVELMAX,TXTCALADO
143,anon_provisional_142,anon_buque_141,anon_imo_5,11/11/2021 00:00:00,01/01/1900 05:00:00,11/19/2021 00:00:00,01/01/1900 22:00:00,anon_imo_5,89.95,14.4,0.0,6.2
144,anon_provisional_143,anon_buque_141,anon_imo_5,05/07/2021 00:00:00,01/01/1900 09:00:00,05/10/2021 00:00:00,01/01/1900 22:00:00,anon_imo_5,89.95,14.4,0.0,6.2
145,anon_provisional_144,anon_buque_141,anon_imo_5,01/01/2021 00:00:00,01/01/1900 14:00:00,01/06/2021 00:00:00,01/01/1900 21:00:00,anon_imo_5,89.95,14.4,0.0,6.2
146,anon_provisional_145,anon_buque_146,anon_imo_6,07/06/2021 00:00:00,01/01/1900 19:00:00,07/07/2021 00:00:00,01/01/1900 22:00:00,anon_imo_6,89.0,15.0,0.0,6130.0
147,anon_provisional_147,anon_buque_146,anon_imo_6,02/14/2021 00:00:00,01/01/1900 19:00:00,02/17/2021 00:00:00,01/01/1900 18:00:00,anon_imo_6,89.0,15.0,0.0,6130.0
148,anon_provisional_148,anon_buque_149,anon_imo_7,07/15/2021 00:00:00,01/01/1900 07:30:00,07/16/2021 00:00:00,01/01/1900 09:00:00,anon_imo_7,89.0,14.0,0.0,6100.0
149,anon_provisional_150,anon_buque_151,anon_imo_8,07/21/2021 00:00:00,01/01/1900 02:00:00,07/24/2021 00:00:00,01/01/1900 10:00:00,anon_imo_8,108.0,15.0,0.0,5880.0
150,anon_provisional_152,anon_buque_151,anon_imo_8,07/30/2021 00:00:00,01/01/1900 02:00:00,08/03/2021 00:00:00,01/01/1900 14:00:00,anon_imo_8,108.0,15.0,0.0,5880.0
151,anon_provisional_153,anon_buque_151,anon_imo_8,11/03/2021 00:00:00,01/01/1900 11:00:00,11/05/2021 00:00:00,01/01/1900 20:00:00,anon_imo_8,108.0,15.0,0.0,5880.0
152,anon_provisional_154,anon_buque_151,anon_imo_8,10/09/2021 00:00:00,01/01/1900 15:00:00,10/11/2021 00:00:00,01/01/1900 23:30:00,anon_imo_8,108.0,15.0,0.0,5880.0
153,anon_provisional_155,anon_buque_156,anon_imo_9,07/22/2021 00:00:00,01/01/1900 12:00:00,07/24/2021 00:00:00,01/01/1900 21:00:00,anon_imo_9,121.7,16.7,11.5,5.06
154,anon_provisional_157,anon_buque_156,anon_imo_9,01/30/2021 00:00:00,01/01/1900 12:00:00,02/02/2021 00:00:00,01/01/1900 22:00:00,anon_imo_9,121.7,16.7,11.5,5.06
155,anon_provisional_158,anon_buque_159,anon_imo_10,07/27/2021 00:00:00,01/01/1900 06:00:00,07/30/2021 00:00:00,01/01/1900 22:00:00,anon_imo_10,100.0,16.0,0.0,5500.0
156,anon_provisional_160,anon_buque_161,anon_imo_11,07/28/2021 00:00:00,01/01/1900 17:00:00,07/29/2021 00:00:00,01/01/1900 22:00:00,anon_imo_11,99.0,15.0,0.0,6200.0
157,anon_provisional_162,anon_buque_161,anon_imo_11,06/13/2021 00:00:00,01/01/1900 21:00:00,06/15/2021 00:00:00,01/01/1900 22:00:00,anon_imo_11,99.0,15.0,0.0,6200.0
158,anon_provisional_163,anon_buque_164,anon_imo_12,07/29/2021 00:00:00,01/01/1900 18:00:00,08/02/2021 00:00:00,01/01/1900 20:00:00,anon_imo_12,88.48,11.35,10.0,4940.0
159,anon_provisional_165,anon_buque_166,anon_imo_13,10/16/2021 00:00:00,01/01/1900 20:00:00,10/20/2021 00:00:00,01/01/1900 21:00:00,anon_imo_13,87900.0,12600.0,0.0,5300.0
160,anon_provisional_167,anon_buque_166,anon_imo_13,11/20/2021 00:00:00,01/01/1900 20:00:00,11/23/2021 00:00:00,01/01/1900 21:00:00,anon_imo_13,87900.0,12600.0,0.0,5300.0
161,anon_provisional_168,anon_buque_166,anon_imo_13,06/11/2021 00:00:00,01/01/1900 08:00:00,06/15/2021 00:00:00,01/01/1900 17:00:00,anon_imo_13,87900.0,12600.0,0.0,5300.0
162,anon_provisional_169,anon_buque_170,anon_imo_14,10/19/2021 00:00:00,01/01/1900 11:00:00,10/21/2021 00:00:00,01/01/1900 20:00:00,anon_imo_14,115.0,16.0,0.0,5700.0
163,anon_provisional_171,anon_buque_172,anon_imo_15,10/26/2021 00:00:00,01/01/1900 17:00:00,10/28/2021 00:00:00,01/01/1900 20:00:00,anon_imo_15,89.0,13.0,0.0,5678.0
164,anon_provisional_173,anon_buque_174,anon_imo_16,10/27/2021 00:00:00,01/01/1900 08:00:00,10/29/2021 00:00:00,01/01/1900 20:00:00,anon_imo_16,141.0,16.9,,4.73
165,anon_provisional_175,anon_buque_176,anon_imo_17,11/16/2021 00:00:00,01/01/1900 22:00:00,11/18/2021 00:00:00,01/01/1900 20:00:00,anon_imo_17,90.0,15.0,0.0,5640.0
166,anon_provisional_177,anon_buque_176,anon_imo_17,07/28/2021 00:00:00,01/01/1900 04:00:00,07/29/2021 00:00:00,01/01/1900 20:00:00,anon_imo_17,90.0,15.0,0.0,5640.0
167,anon_provisional_178,anon_buque_179,anon_imo_18,12/30/2021 00:00:00,01/01/1900 08:00:00,01/08/2022 00:00:00,01/01/1900 20:00:00,anon_imo_18,141.0,17.0,10.5,5.31
168,anon_provisional_180,anon_buque_179,anon_imo_18,12/30/2021 00:00:00,01/01/1900 08:00:00,01/08/2022 00:00:00,01/01/1900 20:00:00,anon_imo_18,141.0,17.0,10.5,5.31
169,anon_provisional_181,anon_buque_182,anon_imo_19,11/28/2021 00:00:00,01/01/1900 22:00:00,11/29/2021 00:00:00,01/01/1900 23:00:00,anon_imo_19,118.55,15.2,0.0,7.5
172,anon_provisional_183,anon_buque_184,anon_imo_20,12/03/2021 00:00:00,01/01/1900 23:00:00,12/09/2021 00:00:00,01/01/1900 23:00:00,anon_imo_20,89960.0,14580.0,0.0,6400.0
173,anon_provisional_185,anon_buque_186,anon_imo_21,12/07/2021 00:00:00,01/01/1900 02:00:00,12/09/2021 00:00:00,01/01/1900 23:00:00,anon_imo_21,89.0,14.0,0.0,6270.0
174,anon_provisional_187,anon_buque_186,anon_imo_21,08/05/2021 00:00:00,01/01/1900 08:00:00,08/06/2021 00:00:00,01/01/1900 12:00:00,anon_imo_21,89.0,14.0,0.0,6270.0
175,anon_provisional_188,anon_buque_186,anon_imo_21,12/07/2021 00:00:00,01/01/1900 02:00:00,12/09/2021 00:00:00,01/01/1900 23:00:00,anon_imo_21,89.0,14.0,0.0,6270.0
176,anon_provisional_189,anon_buque_190,anon_imo_22,12/10/2021 00:00:00,01/01/1900 20:00:00,12/10/2021 00:00:00,01/01/1900 23:00:00,anon_imo_22,130.0,17.0,0.0,8100.0
177,anon_provisional_191,anon_buque_192,anon_imo_23,12/28/2021 00:00:00,01/01/1900 12:00:00,12/30/2021 00:00:00,01/01/1900 23:00:00,anon_imo_23,89.0,14.0,0.0,5850.0
178,anon_provisional_193,anon_buque_194,anon_imo_24,12/28/2021 00:00:00,01/01/1900 20:00:00,01/04/2022 00:00:00,01/01/1900 22:00:00,anon_imo_24,119.96,15.2,13.0,7032.0
179,anon_provisional_195,anon_buque_194,anon_imo_24,12/28/2021 00:00:00,01/01/1900 20:00:00,01/04/2022 00:00:00,01/01/1900 22:00:00,anon_imo_24,119.96,15.2,13.0,7032.0
180,anon_provisional_196,anon_buque_197,anon_imo_25,12/28/2021 00:00:00,01/01/1900 12:00:00,12/28/2021 00:00:00,01/01/1900 23:00:00,anon_imo_25,89.0,12.0,0.0,4630.0
181,anon_provisional_198,anon_buque_197,anon_imo_25,12/28/2021 00:00:00,01/01/1900 14:00:00,12/29/2021 00:00:00,01/01/1900 23:00:00,anon_imo_25,89.0,12.0,0.0,4630.0
182,anon_provisional_199,anon_buque_197,anon_imo_25,12/28/2021 00:00:00,01/01/1900 14:00:00,12/29/2021 00:00:00,01/01/1900 23:00:00,anon_imo_25,89.0,12.0,0.0,4630.0
184,anon_provisional_200,anon_buque_201,anon_imo_26,08/19/2021 00:00:00,01/01/1900 01:00:00,08/23/2021 00:00:00,01/01/1900 23:00:00,anon_imo_26,106.0,18.0,0.0,6155.0
185,anon_provisional_202,anon_buque_201,anon_imo_26,06/27/2021 00:00:00,01/01/1900 22:30:00,06/29/2021 00:00:00,01/01/1900 19:00:00,anon_imo_26,106.0,18.0,0.0,6155.0
186,anon_provisional_203,anon_buque_204,anon_imo_27,08/24/2021 00:00:00,01/01/1900 18:00:00,08/25/2021 00:00:00,01/01/1900 06:00:00,anon_imo_27,118.0,17.0,14.0,6.4
187,anon_provisional_205,anon_buque_204,anon_imo_27,05/23/2021 00:00:00,01/01/1900 22:00:00,05/24/2021 00:00:00,01/01/1900 22:00:00,anon_imo_27,118.0,17.0,14.0,6.4
188,anon_provisional_206,anon_buque_207,anon_imo_28,08/25/2021 00:00:00,01/01/1900 12:00:00,08/27/2021 00:00:00,01/01/1900 22:00:00,anon_imo_28,88.74,16.7,,6.0
189,anon_provisional_208,anon_buque_209,anon_imo_29,08/26/2021 00:00:00,01/01/1900 23:00:00,08/31/2021 00:00:00,01/01/1900 23:00:00,anon_imo_29,126.1,15.2,0.0,6980.0
190,anon_provisional_210,anon_buque_211,anon_imo_30,08/27/2021 00:00:00,01/01/1900 17:00:00,08/28/2021 00:00:00,01/01/1900 17:00:00,anon_imo_30,106.3,16.0,12.0,5725.0
191,anon_provisional_212,anon_buque_211,anon_imo_30,05/29/2021 00:00:00,01/01/1900 08:00:00,05/30/2021 00:00:00,01/01/1900 10:00:00,anon_imo_30,106.3,16.0,12.0,5725.0
193,anon_provisional_213,anon_buque_211,anon_imo_30,04/01/2021 00:00:00,01/01/1900 14:00:00,04/02/2021 00:00:00,01/01/1900 10:00:00,anon_imo_30,106.3,16.0,12.0,5725.0
194,anon_provisional_214,anon_buque_211,anon_imo_30,07/28/2021 00:00:00,01/01/1900 01:00:00,07/28/2021 00:00:00,01/01/1900 23:00:00,anon_imo_30,106.3,16.0,12.0,5725.0
195,anon_provisional_215,anon_buque_216,anon_imo_31,08/29/2021 00:00:00,01/01/1900 20:00:00,09/02/2021 00:00:00,01/01/1900 22:00:00,anon_imo_31,117.0,17.0,13.0,6390.0
196,anon_provisional_217,anon_buque_216,anon_imo_31,07/01/2021 00:00:00,01/01/1900 11:00:00,07/02/2021 00:00:00,01/01/1900 14:00:00,anon_imo_31,117.0,17.0,13.0,6390.0
197,anon_provisional_218,anon_buque_219,anon_imo_32,08/30/2021 00:00:00,01/01/1900 19:00:00,09/02/2021 00:00:00,01/01/1900 22:00:00,anon_imo_32,106.0,14.0,0.0,6140.0
198,anon_provisional_220,anon_buque_219,anon_imo_32,08/30/2021 00:00:00,01/01/1900 19:00:00,09/02/2021 00:00:00,01/01/1900 22:00:00,anon_imo_32,106.0,14.0,0.0,6140.0
199,anon_provisional_221,anon_buque_222,anon_imo_33,09/01/2021 00:00:00,01/01/1900 15:00:00,09/03/2021 00:00:00,01/01/1900 18:00:00,anon_imo_33,114.2,15.6,10.5,5.29
200,anon_provisional_223,anon_buque_224,anon_imo_34,09/04/2021 00:00:00,01/01/1900 15:00:00,09/07/2021 00:00:00,01/01/1900 22:00:00,anon_imo_34,131.55,18.8,11.5,7.83
201,anon_provisional_225,anon_buque_226,anon_imo_35,09/06/2021 00:00:00,01/01/1900 23:00:00,09/10/2021 00:00:00,01/01/1900 22:00:00,anon_imo_35,116.0,17.0,0.0,7817.0
202,anon_provisional_227,anon_buque_226,anon_imo_35,11/13/2021 00:00:00,01/01/1900 15:00:00,11/16/2021 00:00:00,01/01/1900 22:00:00,anon_imo_35,116.0,17.0,0.0,7817.0
203,anon_provisional_228,anon_buque_226,anon_imo_35,09/06/2021 00:00:00,01/01/1900 23:00:00,09/10/2021 00:00:00,01/01/1900 22:00:00,anon_imo_35,116.0,17.0,0.0,7817.0
204,anon_provisional_229,anon_buque_230,anon_imo_36,09/07/2021 00:00:00,01/01/1900 10:00:00,09/09/2021 00:00:00,01/01/1900 22:00:00,anon_imo_36,89.0,14.0,0.0,6280.0
205,anon_provisional_231,anon_buque_230,anon_imo_36,01/10/2021 00:00:00,01/01/1900 03:00:00,01/12/2021 00:00:00,01/01/1900 23:00:00,anon_imo_36,89.0,14.0,0.0,6280.0
206,anon_provisional_232,anon_buque_230,anon_imo_36,11/04/2021 00:00:00,01/01/1900 07:00:00,11/06/2021 00:00:00,01/01/1900 22:00:00,anon_imo_36,89.0,14.0,0.0,6280.0
207,anon_provisional_233,anon_buque_234,anon_imo_37,09/07/2021 00:00:00,01/01/1900 12:00:00,09/09/2021 00:00:00,01/01/1900 22:00:00,anon_imo_37,87.0,15.0,0.0,6260.0
208,anon_provisional_235,anon_buque_234,anon_imo_37,01/25/2021 00:00:00,01/01/1900 12:00:00,01/30/2021 00:00:00,01/01/1900 17:00:00,anon_imo_37,87.0,15.0,0.0,6260.0
209,anon_provisional_236,anon_buque_234,anon_imo_37,01/25/2021 00:00:00,01/01/1900 12:00:00,01/30/2021 00:00:00,01/01/1900 17:00:00,anon_imo_37,87.0,15.0,0.0,6260.0
210,anon_provisional_237,anon_buque_238,anon_imo_38,09/07/2021 00:00:00,01/01/1900 19:00:00,09/09/2021 00:00:00,01/01/1900 14:00:00,anon_imo_38,86.0,15.0,0.0,6350.0
211,anon_provisional_239,anon_buque_238,anon_imo_38,07/02/2021 00:00:00,01/01/1900 23:00:00,07/12/2021 00:00:00,01/01/1900 20:00:00,anon_imo_38,86.0,15.0,0.0,6350.0
212,anon_provisional_240,anon_buque_241,anon_imo_39,09/08/2021 00:00:00,01/01/1900 16:00:00,09/09/2021 00:00:00,01/01/1900 23:00:00,anon_imo_39,89.0,13.0,0.0,6210.0
213,anon_provisional_242,anon_buque_243,anon_imo_40,09/08/2021 00:00:00,01/01/1900 12:00:00,09/09/2021 00:00:00,01/01/1900 22:00:00,anon_imo_40,85910.0,12400.0,0.0,5300.0
214,anon_provisional_244,anon_buque_245,anon_imo_41,09/12/2021 00:00:00,01/01/1900 23:00:00,09/16/2021 00:00:00,01/01/1900 21:00:00,anon_imo_41,107.0,18.0,0.0,6630.0
215,anon_provisional_246,anon_buque_245,anon_imo_41,01/16/2021 00:00:00,01/01/1900 23:00:00,01/20/2021 00:00:00,01/01/1900 21:00:00,anon_imo_41,107.0,18.0,0.0,6630.0
216,anon_provisional_247,anon_buque_248,anon_imo_42,09/14/2021 00:00:00,01/01/1900 21:00:00,09/17/2021 00:00:00,01/01/1900 21:00:00,anon_imo_42,119.0,15.0,0.0,7050.0
217,anon_provisional_249,anon_buque_248,anon_imo_42,03/14/2021 00:00:00,01/01/1900 14:00:00,03/16/2021 00:00:00,01/01/1900 23:00:00,anon_imo_42,119.0,15.0,0.0,7050.0
218,anon_provisional_250,anon_buque_248,anon_imo_42,05/30/2021 00:00:00,01/01/1900 14:00:00,06/01/2021 00:00:00,01/01/1900 20:00:00,anon_imo_42,119.0,15.0,0.0,7050.0
219,anon_provisional_251,anon_buque_252,anon_imo_43,09/15/2021 00:00:00,01/01/1900 21:00:00,09/17/2021 00:00:00,01/01/1900 22:00:00,anon_imo_43,87.0,15.0,0.0,6260.0
220,anon_provisional_253,anon_buque_252,anon_imo_43,08/19/2021 00:00:00,01/01/1900 08:00:00,08/24/2021 00:00:00,01/01/1900 22:00:00,anon_imo_43,87.0,15.0,0.0,6260.0
221,anon_provisional_254,anon_buque_252,anon_imo_43,11/26/2021 00:00:00,01/01/1900 11:00:00,11/28/2021 00:00:00,01/01/1900 22:00:00,anon_imo_43,87.0,15.0,0.0,6260.0
222,anon_provisional_255,anon_buque_256,anon_imo_44,09/18/2021 00:00:00,01/01/1900 23:00:00,09/22/2021 00:00:00,01/01/1900 21:00:00,anon_imo_44,128.0,16.0,0.0,6800.0
223,anon_provisional_257,anon_buque_258,anon_imo_45,09/19/2021 00:00:00,01/01/1900 06:00:00,09/20/2021 00:00:00,01/01/1900 06:00:00,anon_imo_45,105.5,16.8,12.8,6.29
224,anon_provisional_259,anon_buque_260,anon_imo_46,09/20/2021 00:00:00,01/01/1900 14:00:00,09/22/2021 00:00:00,01/01/1900 22:00:00,anon_imo_46,86.0,15.0,0.0,6350.0
225,anon_provisional_261,anon_buque_262,anon_imo_47,09/24/2021 00:00:00,01/01/1900 14:00:00,09/28/2021 00:00:00,01/01/1900 21:00:00,anon_imo_47,120.0,16.4,13.0,8100.0
226,anon_provisional_263,anon_buque_264,anon_imo_48,09/24/2021 00:00:00,01/01/1900 08:00:00,09/25/2021 00:00:00,01/01/1900 08:00:00,anon_imo_48,119.0,16.0,0.0,6.3
227,anon_provisional_265,anon_buque_266,anon_imo_49,09/27/2021 00:00:00,01/01/1900 16:00:00,10/04/2021 00:00:00,01/01/1900 23:00:00,anon_imo_49,89.95,14.4,11.5,6220.0
228,anon_provisional_267,anon_buque_266,anon_imo_49,09/27/2021 00:00:00,01/01/1900 16:00:00,10/04/2021 00:00:00,01/01/1900 23:00:00,anon_imo_49,89.95,14.4,11.5,6220.0
229,anon_provisional_268,anon_buque_266,anon_imo_49,01/04/2021 00:00:00,01/01/1900 20:00:00,01/08/2021 00:00:00,01/01/1900 20:00:00,anon_imo_49,89.95,14.4,11.5,6220.0
230,anon_provisional_269,anon_buque_266,anon_imo_49,01/05/2021 00:00:00,01/01/1900 20:00:00,01/08/2021 00:00:00,01/01/1900 20:00:00,anon_imo_49,89.95,14.4,11.5,6220.0
232,anon_provisional_270,anon_buque_271,anon_imo_50,09/29/2021 00:00:00,01/01/1900 22:00:00,10/01/2021 00:00:00,01/01/1900 16:00:00,anon_imo_50,119.1,16.9,0.0,6768.0
233,anon_provisional_272,anon_buque_271,anon_imo_50,04/25/2021 00:00:00,01/01/1900 07:00:00,04/26/2021 00:00:00,01/01/1900 11:00:00,anon_imo_50,119.1,16.9,0.0,6768.0
234,anon_provisional_273,anon_buque_271,anon_imo_50,12/28/2021 00:00:00,01/01/1900 12:00:00,12/29/2021 00:00:00,01/01/1900 17:00:00,anon_imo_50,119.1,16.9,0.0,6768.0
235,anon_provisional_274,anon_buque_275,anon_imo_51,09/29/2021 00:00:00,01/01/1900 22:00:00,10/01/2021 00:00:00,01/01/1900 23:00:00,anon_imo_51,89900.0,15200.0,12.0,5640.0
236,anon_provisional_276,anon_buque_277,anon_imo_52,10/03/2021 00:00:00,01/01/1900 08:00:00,10/05/2021 00:00:00,01/01/1900 23:00:00,anon_imo_52,89.8,13.6,10.5,5690.0
237,anon_provisional_278,anon_buque_279,anon_imo_53,10/06/2021 00:00:00,01/01/1900 23:00:00,10/07/2021 00:00:00,01/01/1900 22:00:00,anon_imo_53,139.95,16.82,,4.6
238,anon_provisional_280,anon_buque_281,anon_imo_54,10/07/2021 00:00:00,01/01/1900 08:00:00,10/10/2021 00:00:00,01/01/1900 15:00:00,anon_imo_54,141.0,16.98,,
239,anon_provisional_282,anon_buque_283,anon_imo_55,10/09/2021 00:00:00,01/01/1900 12:00:00,10/10/2021 00:00:00,01/01/1900 12:00:00,anon_imo_55,106.0,16.84,0.0,6.2
240,anon_provisional_284,anon_buque_285,anon_imo_56,08/24/2021 00:00:00,01/01/1900 10:00:00,08/26/2021 00:00:00,01/01/1900 14:00:00,anon_imo_56,90.0,15.0,0.0,5640.0
241,anon_provisional_286,anon_buque_285,anon_imo_56,01/25/2021 00:00:00,01/01/1900 10:00:00,01/27/2021 00:00:00,01/01/1900 20:00:00,anon_imo_56,90.0,15.0,0.0,5640.0
242,anon_provisional_287,anon_buque_285,anon_imo_56,02/25/2021 00:00:00,01/01/1900 20:00:00,03/03/2021 00:00:00,01/01/1900 22:00:00,anon_imo_56,90.0,15.0,0.0,5640.0
243,anon_provisional_288,anon_buque_289,anon_imo_57,08/25/2021 00:00:00,01/01/1900 17:30:00,08/30/2021 00:00:00,01/01/1900 20:00:00,anon_imo_57,88.2,13.3,0.0,5.8
244,anon_provisional_290,anon_buque_289,anon_imo_57,07/08/2021 00:00:00,01/01/1900 22:00:00,07/14/2021 00:00:00,01/01/1900 23:00:00,anon_imo_57,88.2,13.3,0.0,5.8
245,anon_provisional_291,anon_buque_289,anon_imo_57,07/08/2021 00:00:00,01/01/1900 22:00:00,07/14/2021 00:00:00,01/01/1900 23:00:00,anon_imo_57,88.2,13.3,0.0,5.8
246,anon_provisional_292,anon_buque_289,anon_imo_57,07/08/2021 00:00:00,01/01/1900 22:00:00,07/14/2021 00:00:00,01/01/1900 23:00:00,anon_imo_57,88.2,13.3,0.0,5.8
247,anon_provisional_293,anon_buque_294,anon_imo_58,08/28/2021 00:00:00,01/01/1900 22:00:00,08/31/2021 00:00:00,01/01/1900 20:00:00,anon_imo_58,98.94,13.8,12.5,5.74
248,anon_provisional_295,anon_buque_294,anon_imo_58,10/10/2021 00:00:00,01/01/1900 12:00:00,10/14/2021 00:00:00,01/01/1900 20:00:00,anon_imo_58,98.94,13.8,12.5,5.74
249,anon_provisional_296,anon_buque_297,anon_imo_59,09/24/2021 00:00:00,01/01/1900 23:00:00,09/30/2021 00:00:00,01/01/1900 23:00:00,anon_imo_59,89.0,14.0,0.0,6270.0
250,anon_provisional_298,anon_buque_299,anon_imo_60,09/26/2021 00:00:00,01/01/1900 19:00:00,09/29/2021 00:00:00,01/01/1900 20:00:00,anon_imo_60,88.0,12.0,0.0,5420.0
251,anon_provisional_300,anon_buque_299,anon_imo_60,04/12/2021 00:00:00,01/01/1900 14:00:00,04/12/2021 00:00:00,01/01/1900 23:00:00,anon_imo_60,88.0,12.0,0.0,5420.0
252,anon_provisional_301,anon_buque_302,anon_imo_61,10/11/2021 00:00:00,01/01/1900 11:00:00,10/14/2021 00:00:00,01/01/1900 20:00:00,anon_imo_61,86.0,15.0,0.0,6350.0
253,anon_provisional_303,anon_buque_302,anon_imo_61,08/02/2021 00:00:00,01/01/1900 19:00:00,08/04/2021 00:00:00,01/01/1900 20:00:00,anon_imo_61,86.0,15.0,0.0,6350.0
254,anon_provisional_304,anon_buque_305,anon_imo_62,10/10/2021 00:00:00,01/01/1900 04:00:00,10/12/2021 00:00:00,01/01/1900 15:00:00,anon_imo_62,88.24,12.4,0.0,5.13
255,anon_provisional_306,anon_buque_305,anon_imo_62,04/11/2021 00:00:00,01/01/1900 12:00:00,04/12/2021 00:00:00,01/01/1900 23:00:00,anon_imo_62,88.24,12.4,0.0,5.13
256,anon_provisional_307,anon_buque_308,anon_imo_63,10/11/2021 00:00:00,01/01/1900 11:00:00,10/11/2021 00:00:00,01/01/1900 23:00:00,anon_imo_63,108.1,16.0,,7.0
257,anon_provisional_309,anon_buque_310,anon_imo_64,10/11/2021 00:00:00,01/01/1900 08:00:00,10/18/2021 00:00:00,01/01/1900 23:00:00,anon_imo_64,114.0,14.0,0.0,6040.0
258,anon_provisional_311,anon_buque_310,anon_imo_64,10/11/2021 00:00:00,01/01/1900 08:00:00,10/18/2021 00:00:00,01/01/1900 23:00:00,anon_imo_64,114.0,14.0,0.0,6040.0
259,anon_provisional_312,anon_buque_313,anon_imo_65,10/12/2021 00:00:00,01/01/1900 16:00:00,10/15/2021 00:00:00,01/01/1900 19:00:00,anon_imo_65,112.0,17.0,10.5,6900.0
260,anon_provisional_314,anon_buque_315,anon_imo_66,10/18/2021 00:00:00,01/01/1900 03:00:00,10/18/2021 00:00:00,01/01/1900 21:00:00,anon_imo_66,87.0,12.0,0.0,5593.0
261,anon_provisional_316,anon_buque_317,anon_imo_67,10/19/2021 00:00:00,01/01/1900 08:00:00,10/21/2021 00:00:00,01/01/1900 08:00:00,anon_imo_67,89.0,15.0,0.0,5630.0
262,anon_provisional_318,anon_buque_319,anon_imo_68,10/22/2021 00:00:00,01/01/1900 03:00:00,10/22/2021 00:00:00,01/01/1900 22:00:00,anon_imo_68,102.9,15.6,0.0,6230.0
263,anon_provisional_320,anon_buque_321,anon_imo_69,10/22/2021 00:00:00,01/01/1900 08:00:00,10/26/2021 00:00:00,01/01/1900 18:00:00,anon_imo_69,86.0,15.0,0.0,6350.0
264,anon_provisional_322,anon_buque_321,anon_imo_69,02/09/2021 00:00:00,01/01/1900 05:00:00,02/12/2021 00:00:00,01/01/1900 12:00:00,anon_imo_69,86.0,15.0,0.0,6350.0
265,anon_provisional_323,anon_buque_324,anon_imo_70,10/24/2021 00:00:00,01/01/1900 02:00:00,10/25/2021 00:00:00,01/01/1900 06:00:00,anon_imo_70,101.7,18.2,14.0,7.0
266,anon_provisional_325,anon_buque_326,anon_imo_71,10/25/2021 00:00:00,01/01/1900 12:00:00,10/27/2021 00:00:00,01/01/1900 22:00:00,anon_imo_71,86.0,15.0,0.0,6350.0
267,anon_provisional_327,anon_buque_328,anon_imo_72,10/25/2021 00:00:00,01/01/1900 08:00:00,10/26/2021 00:00:00,01/01/1900 08:00:00,anon_imo_72,103.0,16.0,12.0,7000.0
268,anon_provisional_329,anon_buque_328,anon_imo_72,06/15/2021 00:00:00,01/01/1900 22:00:00,06/17/2021 00:00:00,01/01/1900 16:00:00,anon_imo_72,103.0,16.0,12.0,7000.0
269,anon_provisional_330,anon_buque_331,anon_imo_73,10/25/2021 00:00:00,01/01/1900 20:00:00,10/29/2021 00:00:00,01/01/1900 23:00:00,anon_imo_73,136.0,17.0,0.0,6190.0
271,anon_provisional_332,anon_buque_331,anon_imo_73,01/20/2021 00:00:00,01/01/1900 08:00:00,01/25/2021 00:00:00,01/01/1900 22:00:00,anon_imo_73,136.0,17.0,0.0,6190.0
272,anon_provisional_333,anon_buque_331,anon_imo_73,12/29/2021 00:00:00,01/01/1900 06:00:00,01/03/2022 00:00:00,01/01/1900 23:00:00,anon_imo_73,136.0,17.0,0.0,6190.0
273,anon_provisional_334,anon_buque_331,anon_imo_73,10/25/2021 00:00:00,01/01/1900 20:00:00,10/31/2021 00:00:00,01/01/1900 23:00:00,anon_imo_73,136.0,17.0,0.0,6190.0
274,anon_provisional_335,anon_buque_331,anon_imo_73,04/22/2021 00:00:00,01/01/1900 12:00:00,04/29/2021 00:00:00,01/01/1900 23:00:00,anon_imo_73,136.0,17.0,0.0,6190.0
275,anon_provisional_336,anon_buque_331,anon_imo_73,05/28/2021 00:00:00,01/01/1900 19:00:00,06/01/2021 00:00:00,01/01/1900 23:00:00,anon_imo_73,136.0,17.0,0.0,6190.0
276,anon_provisional_337,anon_buque_331,anon_imo_73,05/28/2021 00:00:00,01/01/1900 19:00:00,06/01/2021 00:00:00,01/01/1900 23:00:00,anon_imo_73,136.0,17.0,0.0,6190.0
277,anon_provisional_338,anon_buque_339,anon_imo_74,10/26/2021 00:00:00,01/01/1900 15:00:00,11/03/2021 00:00:00,01/01/1900 23:00:00,anon_imo_74,107.0,18.0,0.0,6630.0
278,anon_provisional_340,anon_buque_339,anon_imo_74,10/26/2021 00:00:00,01/01/1900 23:00:00,10/27/2021 00:00:00,01/01/1900 23:00:00,anon_imo_74,107.0,18.0,0.0,6630.0
279,anon_provisional_341,anon_buque_339,anon_imo_74,10/26/2021 00:00:00,01/01/1900 15:00:00,11/03/2021 00:00:00,01/01/1900 23:00:00,anon_imo_74,107.0,18.0,0.0,6630.0
280,anon_provisional_342,anon_buque_339,anon_imo_74,05/31/2021 00:00:00,01/01/1900 08:00:00,06/02/2021 00:00:00,01/01/1900 23:00:00,anon_imo_74,107.0,18.0,0.0,6630.0
281,anon_provisional_343,anon_buque_344,anon_imo_75,10/31/2021 00:00:00,01/01/1900 16:00:00,11/02/2021 00:00:00,01/01/1900 21:00:00,anon_imo_75,89.0,13.0,0.0,6300.0
